image,Data_,Data_Label,Data_Description
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20John%20Green%2C%20Uppingham%20%284672887%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60756,John Green,British clergyman and academic
http://commons.wikimedia.org/wiki/Special:FilePath/John%20Eldon%20Gorst%2C%20Vanity%20Fair%2C%201880-07-31.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59891,John Gorst,British politician
http://commons.wikimedia.org/wiki/Special:FilePath/John-Goodwin.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60772,John Goodwin,English priest
http://commons.wikimedia.org/wiki/Special:FilePath/John%20Haighton.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60771,John Haighton,British doctor
http://commons.wikimedia.org/wiki/Special:FilePath/John%20Hadley.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62885,John Hadley,English mathematician and astronomer; (1682-1744)
http://commons.wikimedia.org/wiki/Special:FilePath/John%20Glynne%20%281602-1666%29%2C%20by%20follower%20of%20Sir%20Peter%20Lely.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60256,John Glynne,Welsh politician and judge (1602-1666)
http://commons.wikimedia.org/wiki/Special:FilePath/John%20Greenleaf%20Whittier%20November%2025%201885.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63562,John Greenleaf Whittier,American Quaker poet and advocate of the abolition of slavery (1807-1892)
http://commons.wikimedia.org/wiki/Special:FilePath/John%20Gough%20Nichols%20Wyon.jpg,https://snarc-llgc.wikibase.cloud/entity/Q65026,John Gough Nichols,English printer and antiquary (1806-1873)
http://commons.wikimedia.org/wiki/Special:FilePath/J%20Gwyddno%20Williams.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67922,John Gwyddno Williams,Baptist minister (1861-1950)
http://commons.wikimedia.org/wiki/Special:FilePath/Official%20portrait%20of%20Lord%20Deben%20crop%202.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70199,John Gummer,British politician (born 1939)
http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Cowper%2C%207th%20Earl%20Cowper.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70409,"Francis Cowper, 7th Earl Cowper",British Earl and politician
http://commons.wikimedia.org/wiki/Special:FilePath/Francesco%20Chiesa.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57579,Francesco Chiesa,Swiss writer
http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Monti%20-%20Serie%20fotografica%20%28Italia%2C%201960%29%20-%20BEIC%206363665%20dettaglio.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57604,Jean Dubuffet,artist from France (1901-1985)
http://commons.wikimedia.org/wiki/Special:FilePath/Bacon%20by%20Gray%20257.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57655,Francis Bacon,"Irish-born British figurative painter, 1909–1992"
http://commons.wikimedia.org/wiki/Special:FilePath/Jerome%20Bruner%201936.png,https://snarc-llgc.wikibase.cloud/entity/Q57491,Jerome Bruner,American psychologist and scholar
http://commons.wikimedia.org/wiki/Special:FilePath/George%20Meredith%20by%20George%20Frederic%20Watts.jpg,https://snarc-llgc.wikibase.cloud/entity/Q57786,George Meredith,British novelist and poet of the Victorian era
http://commons.wikimedia.org/wiki/Special:FilePath/George-Lansbury.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58011,George Lansbury,British politician and reformer (1859–1940)
http://commons.wikimedia.org/wiki/Special:FilePath/Darwin%2CFrancis.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58033,Francis Darwin,British naturalist and son of Charles Darwin (1848-1925)
http://commons.wikimedia.org/wiki/Special:FilePath/3rdEarlOfCarnarvon.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58669,"Henry Herbert, 3rd Earl of Carnarvon",British politician (1800-1849)
http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20Burnett.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58384,Frances Hodgson Burnett,English-American playwright and author
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Ellis.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58743,Henry Ellis,English librarian and antiquarian (1777-1869)
http://commons.wikimedia.org/wiki/Special:FilePath/GEORGE%20MACKAY%20BROWN%20IN%20STROMNESS%20LIBRARY%20%289275790292%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58447,George Mackay Brown,poet
http://commons.wikimedia.org/wiki/Special:FilePath/2ndEarlOfCarnarvon.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58711,"Henry Herbert, 2nd Earl of Carnarvon",British politician (1772-1833)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20George%20Nayler%20%281%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58718,George Nayler,British officer of arms
http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20George%20Nicholas%20Hardinge.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58744,George Nicholas Hardinge,Royal Navy officer
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Honble.%20%26%20Revd.%20George%20Neville%20%284672285%29%20cropped.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58754,George Neville-Grenville,Dean of Windsor
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20George%20Nicholls%20by%20Ramsay%20Richard%20Reinagle.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58762,George Nicholls,British Poor Law Commissioner (1781-1865)
http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20Stevenson%201916.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58159,"Frances Lloyd George, Countess Lloyd-George",spouse of David Lloyd George
http://commons.wikimedia.org/wiki/Special:FilePath/6thMarquessOfLansdowne.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58765,"Henry Henry William Edmund Petty-Fitzmaurice, 6th Marquess of Lansdowne",British politician (1872-1936)
http://commons.wikimedia.org/wiki/Special:FilePath/The%20House%20of%20Commons%201793-94%20by%20Karl%20Anton%20Hickel.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58796,"George Parker, 4th Earl of Macclesfield",British politician
http://commons.wikimedia.org/wiki/Special:FilePath/George%20Owen%20Rees.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58808,George Owen Rees,Welsh-Italian physician
http://commons.wikimedia.org/wiki/Special:FilePath/SirGeorgePretymanTomline.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58826,George Pretyman Tomline,British bishop
http://commons.wikimedia.org/wiki/Special:FilePath/3rdLordDynevor.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58861,"George Rice, 3rd Baron Dynevor",British politician (1765-1852)
http://commons.wikimedia.org/wiki/Special:FilePath/4.%20Baron%20Lyttelton.png,https://snarc-llgc.wikibase.cloud/entity/Q58466,"George Lyttelton, 4th Baron Lyttelton",English aristocrat and Conservative politician  (1817-1876)
http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Bond%20Head.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58531,Francis Bond Head,British soldier and Lieutenant-Governor of Upper Canada
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Hart%20Milman%20by%20George%20Frederic%20Watts.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58979,Henry Hart Milman,English historian and churchman
http://commons.wikimedia.org/wiki/Special:FilePath/1st%20Baron%20Riddell.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59010,"George Riddell, 1st Baron Riddell","British lawyer, newspaper proprietor and public servant. (1865-1934)"
http://commons.wikimedia.org/wiki/Special:FilePath/4thLordDynevor.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59016,"George Rice-Trevor, 4th Baron Dynevor",British politician
http://commons.wikimedia.org/wiki/Special:FilePath/George%20Rice%20Hoare.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59021,George Rice,British politician and 2nd Baron Dynefwr
http://commons.wikimedia.org/wiki/Special:FilePath/George%20Henry%20Law%20by%20William%20Beechey.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58589,George Law,British bishop
http://commons.wikimedia.org/wiki/Special:FilePath/GeorgeLinley.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58583,George Linley,British writer
http://commons.wikimedia.org/wiki/Special:FilePath/F.%20C.%20Burkitt.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58194,Francis Crawford Burkitt,British theologian and scholar
http://commons.wikimedia.org/wiki/Special:FilePath/Bp%20Francis%20Gastrell%20by%20Michael%20Dahl.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58213,Francis Gastrell,British bishop
http://commons.wikimedia.org/wiki/Special:FilePath/George%20Ormerod.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58939,George Ormerod,English historian and antiquarian (1785-1873)
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Herbert%20Soest.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59474,"Henry Herbert, 4th Baron Herbert of Chirbury",English peer
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Gally%20Knight%20Reynolds.png,https://snarc-llgc.wikibase.cloud/entity/Q59516,Henry Gally Knight,British politician
http://commons.wikimedia.org/wiki/Special:FilePath/Fitzroy%20family%20grave%20City%20of%20Westminster%20Cemetery%2C%20Hanwell.JPG,https://snarc-llgc.wikibase.cloud/entity/Q59518,Henry Fitzroy,British politician
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Henry%20Charles%20Englefield%2C%207th%20Bt%20by%20Thomas%20Phillips.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59538,Henry Englefield,British antiquarian
http://commons.wikimedia.org/wiki/Special:FilePath/Henry-gastineau-1791-1876-illustrated-london-news-5th-feb-1876.png,https://snarc-llgc.wikibase.cloud/entity/Q59552,Henry Gastineau,British artist (1791-1876)
http://commons.wikimedia.org/wiki/Special:FilePath/National%20Liberal%20Club%20Portrait%20of%20Lord%20Gladstone%20of%20Harwarden%20%28cropped%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59547,"Henry Gladstone, 1st Baron Gladstone of Hawarden",British businessman and politician (1852-1935)
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Stephen%20Fox-Strangways%2C%203rd%20Earl%20of%20Ilchester%2C%20by%20John%20Linnell%20%281792-1882%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59563,"Henry Fox-Strangways, 3rd Earl of Ilchester",Earl of Ilchester
http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20d%27Arblay%20%28%27Fanny%20Burney%27%29%20by%20Edward%20Francisco%20Burney.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58278,Frances Burney,"English satirical novelist, diarist, playwright (1752-1840)"
http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Manet%20Georges%20Moore.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59580,George Moore,"Irish novelist, short-story writer, poet, art critic, memoirist and dramatist"
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20the%20photographer%20Francis%20Bedford.jpg,https://snarc-llgc.wikibase.cloud/entity/Q58317,Francis Bedford,English photographer (1815-1894)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Henry%20Halford%2C%201st%20Bt%20by%20Sir%20William%20Beechey.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59663,Henry Halford,English royal physician
http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Henry%20Hammond%20D%20D%20by%20Sylvester%20Harding.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59690,Henry Hammond,English theologian (1605-1660)
http://commons.wikimedia.org/wiki/Special:FilePath/Henry-Haydn-Jones.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59686,Henry Haydn Jones,British politician (1863-1950)
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Goulburn.JPG,https://snarc-llgc.wikibase.cloud/entity/Q59691,Henry Goulburn,British politician
http://commons.wikimedia.org/wiki/Special:FilePath/The%20House%20of%20Commons%201793-94%20by%20Karl%20Anton%20Hickel.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70367,Henry Thornton,"English economist, banker, philanthropist and parliamentarian"
http://commons.wikimedia.org/wiki/Special:FilePath/RWilsonPortrait.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59370,Francesco Zuccarelli,Italian painter (1702-1788)
http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Hudson%20%281701-1779%29%20%28attributed%20to%29%20-%20Henry%20Arthur%20Herbert%20%281703%E2%80%931772%29%2C%201st%20Earl%20of%20Powis%20%282nd%20Creation%29%20-%201180931%20-%20National%20Trust.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59485,"Henry Herbert, 1st Earl of Powis",Member of the Parliament of Great Britain
http://commons.wikimedia.org/wiki/Special:FilePath/2ndEarlOfPemboke.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59812,"Henry Herbert, 2nd Earl of Pembroke",English noble (1538-1601)
http://commons.wikimedia.org/wiki/Special:FilePath/3rdEarlGrey.jpg,https://snarc-llgc.wikibase.cloud/entity/Q59871,"Henry Grey, 3rd Earl Grey",British politician (1802-1894)
http://commons.wikimedia.org/wiki/Special:FilePath/1stMarquessOfBuckingham.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60736,"George Nugent-Temple-Grenville, 1st Marquess of Buckingham",British politician (1753-1813)
http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Carruthers%20Gould00.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60685,Francis Carruthers Gould,British caricaturist
http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Fry%20%281831-1897%29.JPG,https://snarc-llgc.wikibase.cloud/entity/Q60690,Francis Fry,English businessman and bibliographer
http://commons.wikimedia.org/wiki/Special:FilePath/Lady%20Williams-Wynn%20and%20her%20Children.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67528,Frances Williams Wynn,(1773-1857)
http://commons.wikimedia.org/wiki/Special:FilePath/Henryhardinge.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60039,"Henry Hardinge, 1st Viscount Hardinge",British politician (1785-1856)
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20J.%20Gauntlett.jpeg,https://snarc-llgc.wikibase.cloud/entity/Q62258,Henry Gauntlett,British organist and songwriter (1805-1876)
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20Francis%20Burdett%2C%205th%20Bt%20by%20Sir%20Martin%20Archer%20Shee.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60872,Francis Burdett,British politician (1770-1844)
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Fawcett.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60915,Henry Fawcett,"British academic, politician and economist (1833–1884)"
http://commons.wikimedia.org/wiki/Special:FilePath/George%20Lyttelton%2C%201st%20Baron%20Lyttelton%20from%20NPG.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61666,"George Lyttelton, 1st Baron Lyttelton",British politician
http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20George%20Pollock.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62939,George Pollock,British Indian Army officer
http://commons.wikimedia.org/wiki/Special:FilePath/George%20Noble%20Plunkett%2C%20circa%201915.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63010,George Noble Plunkett,Irish politician (1851-1948)
http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20F%C3%A9vrier.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61108,Henry Février,French composer (1875-1957)
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20George%20Ward.jpg,https://snarc-llgc.wikibase.cloud/entity/Q61089,Henry George Ward,"English diplomat, politician, and colonial administrator"
http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Egerton%2C%201st%20Earl%20of%20Ellesmere%20by%20Edwin%20Longsden%20Long.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60335,"Francis Egerton, 1st Earl of Ellesmere","British politician, writer, traveller and patron of the arts (1800-1857)"
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Hallam%2C%20F.R.S.%20%281777%E2%80%931859%29%20%2819th%20century%29%20by%20Thomas%20Phillips.jpg,https://snarc-llgc.wikibase.cloud/entity/Q60319,Henry Hallam,English historian (1777-1859)
http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20Villiers%2C%20Countess%20of%20Jersey%20%281753-1821%29%20by%20Thomas%20Beach.jpg,https://snarc-llgc.wikibase.cloud/entity/Q62625,"Frances Villiers, Countess of Jersey",mistress of George IV
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Fane%20%281703-1777%29%2C%20Gainsborough.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63944,Henry Fane,"of Wormsley, British Member of Parliament"
http://commons.wikimedia.org/wiki/Special:FilePath/FrancesPowerCobb.jpg,https://snarc-llgc.wikibase.cloud/entity/Q63483,Frances Power Cobbe,"Irish writer, social reformer, anti-vivisection activist and leading suffragette (1822-1904)"
http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20Elliot%20Murray%20Kynynmound.png,https://snarc-llgc.wikibase.cloud/entity/Q64005,Frances Russell,British political wife
http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Edward%20Fremantle.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64325,Francis Fremantle,British politician (1872-1943)
http://commons.wikimedia.org/wiki/Special:FilePath/Francesca%20Rhydderch%20large.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67054,Francesca Rhydderch,Welsh author and academic
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Hervey%20Baber%20from%20NPG.jpg,https://snarc-llgc.wikibase.cloud/entity/Q64407,Henry Hervey Baber,British philologist
http://commons.wikimedia.org/wiki/Special:FilePath/Frances%2C%20Baroness%20Bunsen%20nee%20Waddington%201791-1876.png,https://snarc-llgc.wikibase.cloud/entity/Q64625,Frances Bunsen,Welsh painter and author
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20George%20Keene%201897.jpg,https://snarc-llgc.wikibase.cloud/entity/Q67482,Henry George Keene,British historian
http://commons.wikimedia.org/wiki/Special:FilePath/Francesco%20Zerilli%20Messina%201825.jpg,https://snarc-llgc.wikibase.cloud/entity/Q69447,Francesco Zerilli,birth/death: 1797-1837  VIAF[95984451] LCAuth[nr2005030314]
http://commons.wikimedia.org/wiki/Special:FilePath/FanchGourvil-photo1.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70400,Francis Gourvil,French writer
http://commons.wikimedia.org/wiki/Special:FilePath/The%20Rev%20H.%20E.%20Fox%20-%20Distinguished%20Churchmen.jpg,https://snarc-llgc.wikibase.cloud/entity/Q69737,Henry Elliott Fox,"English clergyman, botanist and naturalist (1841-1926)"
http://commons.wikimedia.org/wiki/Special:FilePath/Stoke%20Park%20Pavilions%202008%2008%2016.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70573,Francis Crane,"businessperson, politician (1579-1636)"
http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Tufton%2C%2011th%20Earl%20of%20Thanet%20%28page%2078%20crop%29.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70768,"Henry Tufton, 11th Earl of Thanet",English cricketer (1775-1849)
http://commons.wikimedia.org/wiki/Special:FilePath/Somer%20Francis%20Bacon.jpg,https://snarc-llgc.wikibase.cloud/entity/Q70146,Francis Bacon,English philosopher and statesman (1561–1626)
